,48,49,50
174,174,111,174
175,77,195,78
176,53,152,135
177,145,77,187
178,144,74,68
179,278,385,171
180,211,283,314
181,77,115,95
182,55,92,86
183,395,57,147
184,444,87,358
185,99,80,1134
186,74,100,165
187,104,58,242
188,120,123,264
189,135,257,185
190,51,336,158
191,85,74,295
192,66,675,222
193,145,82,82
194,97,262,126
195,69,95,81
196,54,79,71
197,51,379,97
198,220,99,238
199,99,116,73
200,228,277,214
201,672,229,1736
202,204,133,347
203,84,90,143
204,58,123,191
205,256,171,94
206,74,131,133
207,156,64,132
208,220,197,481
209,141,99,282
210,82,192,230
211,90,56,58
212,161,95,128
213,93,174,113
214,56,180,103
215,118,206,126
216,53,192,834
217,118,81,158
218,64,142,145
219,161,59,65
220,323,165,121
221,121,62,497
222,258,232,205
223,83,118,86
224,73,54,66
225,96,451,182
226,141,158,108
227,122,83,278
228,56,727,192
229,59,496,180
230,184,80,453
231,54,215,145
232,299,833,659
233,90,120,114
234,81,141,131
235,103,280,96
236,375,115,309
237,80,74,288
238,58,324,757
239,152,394,146
240,148,374,181
241,139,265,256
242,127,379,91
243,112,113,470
244,62,200,280
245,134,227,163
246,103,563,137
247,98,86,414
248,382,206,79
249,83,58,384
250,155,112,161
251,104,108,79
252,72,122,78
253,113,67,115
254,142,643,239
255,127,177,233
256,106,92,162
257,52,626,127
258,102,114,353
259,50,70,70
260,115,188,106
261,80,187,603
262,77,113,185
263,78,189,146
264,182,196,71
265,336,79,89
266,82,111,118
267,106,323,111
268,570,73,1001
269,348,325,121
270,189,91,163
271,69,61,60
272,98,91,176
273,76,173,149
274,138,88,172
275,115,2703,74
276,86,662,122
277,115,71,148
278,119,438,74
279,126,89,496
280,136,74,66
281,136,94,138
282,102,295,571
283,747,128,913
284,205,72,112
285,89,101,194
286,345,167,411
287,102,116,161
288,51,88,711
289,54,189,336
290,209,233,434
291,143,136,192
292,231,310,92
293,195,107,93
294,112,201,403
295,120,1130,86
296,235,66,78
297,252,52,85
298,152,292,170
299,120,229,79
300,81,79,263
301,75,280,245
302,118,71,124
303,76,85,100
304,188,51,231
305,778,138,319
306,97,155,328
307,156,74,61
308,377,68,188
309,231,211,115
310,67,80,311
311,74,125,86
312,79,60,126
313,164,114,517
314,144,221,216
315,112,67,105
316,102,110,340
317,55,118,112
318,561,81,162
319,165,70,1024
320,66,73,185
321,224,73,125
322,75,896,99
323,73,92,206
324,885,137,95
325,89,148,109
326,220,71,183
327,218,98,297
328,60,122,153
329,77,230,154
330,91,84,427
331,153,789,143
332,129,129,856
333,191,191,82
334,84,168,77
335,165,177,564
336,179,493,81
337,120,273,227
338,110,190,134
339,60,60,138
340,61,468,486
341,124,61,67
342,53,62,257
343,198,55,109
344,76,74,109
345,80,75,59
346,58,81,436
347,183,210,194
348,137,222,64
349,121,408,165
350,195,285,251
351,83,204,143
352,127,114,564
353,195,61,141
354,199,205,86
355,188,212,322
356,83,994,328
357,90,78,221
358,349,162,1499
359,118,505,187
360,141,139,496
361,244,237,105
362,215,116,385
363,83,239,95
364,124,223,578
365,95,147,439
366,250,137,116
367,67,161,111
368,58,56,236
369,91,71,460
370,64,234,72
371,114,87,548
372,89,169,223
373,68,128,240
374,55,132,142
375,86,318,62
376,179,387,793
377,127,69,264
378,188,232,104
379,105,81,281
380,209,49,123
381,1001,476,598
382,63,97,79
383,52,171,206
384,213,142,69
385,82,65,1536
386,51,224,87
387,59,76,161
388,202,186,174
389,109,94,1392
390,78,60,252
391,69,134,167
392,113,308,122
393,54,120,198
394,101,69,101
395,95,71,391
396,554,385,196
397,374,73,666
398,247,61,96
399,108,160,149
400,64,111,513
401,468,185,561
402,125,786,140
403,75,81,111
404,230,138,84
405,801,150,154
406,1373,60,61
407,95,633,335
408,76,111,133
409,87,164,91
410,78,149,232
411,78,97,52
412,151,100,77
413,56,185,60
414,137,151,640
415,58,69,793
416,77,108,181
417,66,109,65
418,408,174,882
419,143,85,81
420,112,120,499
421,67,77,168
422,70,231,144
423,212,256,236
424,58,277,69
425,318,156,309
426,123,664,1092
427,81,366,782
428,68,520,180
429,56,473,74
430,163,68,197
431,54,265,321
432,284,62,694
433,440,83,315
434,82,180,191
435,125,144,140
436,113,467,78
437,163,89,220
438,90,76,478
439,509,163,495
440,50,269,589
441,186,83,133
442,155,76,66
443,81,79,135
444,210,86,63
445,73,101,75
446,52,80,165
447,89,194,57
448,71,87,247
449,70,65,130
450,66,53,177
451,211,112,60
452,126,251,74
453,161,99,63
454,154,202,146
455,55,108,154
456,320,119,65
457,58,785,180
458,72,371,71
459,76,78,62
460,61,77,58
461,56,105,72
462,52,133,96
463,84,337,125
464,66,191,137
465,75,388,98
466,81,60,95
467,97,121,111
468,113,417,459
469,122,352,142
470,145,87,184
471,125,155,122
472,53,58,170
473,197,100,120
474,128,150,426
475,71,86,245
476,55,70,116
477,66,193,104
478,402,251,322
479,64,222,737
480,188,179,304
481,145,196,88
482,208,404,327
483,58,92,114
484,310,191,145
485,199,197,60
486,138,62,579
487,123,346,125
488,48,460,295
489,105,79,67
490,157,860,272
491,95,347,170
492,150,98,85
493,126,370,153
494,452,105,133
495,56,56,59
496,137,89,69
497,144,357,163
498,94,90,128
499,66,55,91
500,216,67,286
501,83,81,309
502,205,90,538
503,65,77,262
504,69,123,88
505,73,128,210
506,90,75,373
507,108,181,51
508,80,108,198
509,218,102,55
510,125,169,145
511,370,99,136
512,106,143,3480
513,195,86,285
514,262,172,244
515,97,86,98
516,245,96,177
517,67,341,93
518,106,84,121
519,147,84,74
520,130,99,64
521,57,98,264
522,139,76,58
523,151,66,110
524,65,393,1212
525,98,57,80
526,62,67,115
527,96,71,451
528,289,125,446
529,54,58,211
530,83,133,59
531,749,172,380
532,90,155,82
533,54,64,831
534,97,63,55
535,57,128,68
536,160,127,271
537,299,99,99
538,196,156,94
539,97,113,113
540,494,116,74
541,744,573,105
542,120,141,230
543,105,199,72
544,55,157,2561
545,64,192,105
546,194,73,214
547,150,59,329
548,185,60,129
549,94,295,316
550,108,72,598
551,121,124,157
552,59,161,127
553,139,104,405
554,219,126,82
555,336,81,685
556,208,72,109
557,122,121,527
558,91,1228,65
559,76,309,75
560,225,193,123
561,190,353,559
562,69,159,172
563,128,84,129
564,126,79,193
565,76,126,105
566,61,75,82
567,92,319,308
568,114,334,97
569,77,93,1534
570,205,162,125
571,126,112,232
572,167,144,62
573,85,138,1604
574,55,177,120
575,69,394,435
576,73,104,430
577,97,117,55
578,90,232,138
579,207,82,77
580,64,71,257
581,2239,90,103
582,61,103,103
583,183,165,245
584,220,204,1146
585,127,303,91
586,143,57,146
587,62,90,304
588,132,184,149
589,78,98,197
590,274,335,190
591,235,183,367
592,129,113,394
593,65,141,179
594,1085,1436,408
595,83,79,132
596,1241,533,819
597,122,227,76
598,128,129,76
599,61,146,85
600,138,233,355
601,275,579,140
602,73,94,57
603,58,60,290
604,158,108,226
605,66,162,221
606,243,70,267
607,101,278,976
608,91,524,138
609,231,167,125
610,144,126,178
611,81,561,92
612,112,87,184
613,167,70,145
614,97,87,157
615,74,118,120
616,66,142,144
617,68,201,298
618,166,248,150
619,102,147,460
620,69,78,176
621,65,174,103
622,280,235,157
623,273,309,240
624,93,53,157
625,83,109,183
626,114,159,107
627,795,66,123
628,169,57,210
629,192,70,83
630,117,109,475
631,106,132,142
632,52,136,138
633,78,107,247
634,108,374,167
635,119,158,73
636,108,128,118
637,253,79,119
638,135,169,83
639,654,117,100
640,114,143,359
641,123,421,83
642,211,53,3208
643,92,153,84
644,61,89,302
645,67,153,235
646,129,108,77
647,65,78,139
648,86,114,440
649,129,246,77
650,111,138,197
651,707,102,126
652,80,59,175
653,74,129,66
654,77,280,209
655,62,623,270
656,128,123,62
657,134,620,63
658,150,433,282
659,79,142,108
660,59,72,309
661,86,119,357
662,582,245,140
663,205,104,60
664,74,439,321
665,199,69,89
666,169,69,432
667,276,325,171
668,98,96,60
669,87,290,195
670,113,82,148
671,62,238,997
672,67,68,374
673,212,70,143
674,245,346,336
675,87,63,515
676,76,76,92
677,163,81,1041
678,57,235,67
679,227,56,122
680,256,498,171
681,805,459,120
682,108,87,315
683,89,191,241
684,113,66,433
685,82,217,95
686,54,143,229
687,87,152,625
688,190,66,1260
689,262,1010,600
690,74,186,158
691,249,272,1730
692,92,83,395
693,177,215,252
694,89,102,73
695,52,147,255
696,123,144,136
697,137,102,106
698,151,88,187
699,113,226,298
700,82,256,130
701,164,143,583
702,167,120,141
703,126,65,430
704,107,225,100
705,149,369,215
706,67,223,139
707,51,84,99
708,80,72,171
709,88,989,246
710,177,159,106
711,119,231,65
712,121,656,73
713,103,53,273
714,95,182,185
715,83,59,412
716,64,735,86
717,73,168,324
718,123,92,62
719,75,349,109
720,128,59,116
721,67,163,81
722,202,270,97
723,176,87,167
724,67,165,96
725,310,103,347
726,174,187,109
727,69,132,317
728,70,58,156
729,245,93,281
730,229,122,93
731,127,62,162
732,94,129,63
733,81,89,137
734,81,94,129
735,97,281,121
736,126,276,149
737,139,73,177
738,162,67,417
739,99,102,93
740,73,312,486
741,152,52,263
742,91,117,392
743,72,135,494
744,135,63,87
745,265,160,278
746,78,210,88
747,354,147,204
748,324,100,92
749,117,82,184
750,168,68,112
751,162,101,318
752,83,326,120
753,59,120,109
754,197,131,133
755,79,183,95
756,254,82,204
757,1042,207,1693
758,257,109,202
759,698,86,299
760,102,412,133
761,174,253,92
762,72,427,58
763,94,69,129
764,118,246,439
765,84,78,165
766,457,109,541
767,184,85,614
768,129,57,461
769,295,88,189
770,138,127,145
771,146,65,76
772,96,121,148
773,138,68,73
774,166,240,189
775,60,78,775
776,61,116,170
777,133,81,89
778,62,82,82
779,106,61,74
780,167,236,199
781,87,339,61
782,230,101,126
783,230,164,334
784,274,89,64
785,109,179,112
786,69,161,427
787,198,63,129
788,92,167,82
789,292,119,208
790,89,137,243
791,81,298,206
792,136,259,338
793,257,211,93
794,183,67,107
795,77,232,212
796,164,133,73
797,194,198,231
798,62,280,192
799,85,301,315
800,69,126,171
801,70,90,592
802,116,257,153
803,96,224,112
804,384,307,129
805,85,76,740
806,55,491,58
807,239,226,100
808,54,114,332
809,938,172,196
810,238,88,148
811,94,115,92
812,92,150,97
813,56,72,296
814,308,68,594
815,58,86,104
816,388,80,724
817,79,53,354
818,102,159,65
819,80,208,203
820,70,67,75
821,70,78,1052
822,89,138,122
823,203,308,209
824,157,91,320
825,55,185,268
826,57,78,247
827,97,77,602
828,264,63,107
829,103,254,561
830,142,129,298
831,70,441,156
832,544,122,66
833,783,118,149
834,75,118,933
835,149,63,404
836,65,127,151
837,69,130,169
838,191,265,84
839,171,209,101
840,90,63,458
841,127,101,61
842,56,217,695
843,94,364,75
844,132,250,93
845,92,84,1164
846,116,174,440
847,55,79,251
848,225,77,178
849,336,70,92
850,63,169,137
851,653,64,119
852,122,102,92
853,255,101,173
854,70,51,78
855,124,258,60
856,99,334,59
857,195,51,140
858,581,220,182
859,87,91,76
860,160,94,239
861,55,87,107
862,89,93,96
863,97,95,96
864,105,56,60
865,75,202,88
866,48,57,107
867,118,235,183
868,98,53,270
869,68,104,84
870,533,414,583
871,84,100,194
872,403,65,157
873,135,210,151
874,101,162,65
875,195,53,136
876,277,1072,103
877,259,227,148
878,143,120,76
879,69,244,129
880,391,72,75
881,301,100,133
882,94,259,150
883,90,77,155
884,165,113,253
885,82,109,101
886,131,138,133
887,122,99,134
888,116,104,281
889,275,161,186
890,418,63,225
891,232,106,334
892,213,288,113
893,216,134,428
894,82,108,75
895,70,97,115
896,139,327,133
897,107,1244,257
898,194,78,179
899,219,64,211
900,305,160,267
901,130,153,65
902,196,232,156
903,54,243,116
904,59,186,58
905,143,95,214
906,139,60,150
907,189,502,161
908,386,216,332
909,68,340,86
910,147,94,571
911,176,67,411
912,107,304,67
913,447,127,201
914,70,177,89
915,104,259,257
916,161,213,153
917,93,101,201
918,94,201,76
919,91,189,192
920,80,141,365
921,87,71,119
922,54,136,132
923,103,90,121
924,133,270,123
925,165,169,629
926,374,75,280
927,262,137,217
928,132,129,249
929,75,161,226
930,114,124,66
931,57,163,208
932,97,345,58
933,135,426,317
934,211,58,219
935,78,102,256
936,114,463,108
937,57,94,56
938,152,101,205
939,95,78,75
940,125,459,117
941,372,76,105
942,120,69,167
943,105,74,120
944,365,147,203
945,149,748,53
946,74,103,94
947,88,122,114
948,118,141,355
949,70,138,526
950,128,98,252
951,121,75,205
952,71,118,70
953,103,246,137
954,85,341,200
955,108,106,107
956,73,95,75
957,72,129,268
958,101,209,175
959,170,124,109
960,198,74,65
961,169,406,458
962,196,128,169
963,182,235,86
964,60,96,63
965,179,110,225
966,146,269,102
967,65,65,86
968,94,133,78
969,70,83,219
970,58,117,441
971,203,262,109
972,168,178,91
973,143,71,2229
974,77,166,88
975,119,95,419
976,159,91,252
977,612,112,55
978,1001,102,257
979,107,125,99
980,87,86,293
981,428,116,91
982,182,131,189
983,146,61,91
984,87,93,124
985,53,496,663
986,235,556,66
987,113,164,340
988,68,100,73
989,246,99,195
990,196,73,1012
991,146,141,116
992,302,90,1588
993,83,297,184
994,82,57,4598
995,91,153,180
996,117,71,175
997,64,95,53
998,62,210,151
999,120,198,391
1000,170,56,219
1001,88,64,586
1002,259,60,132
1003,146,165,268
1004,105,112,196
1005,70,102,128
1006,67,135,63
1007,213,275,328
1008,156,423,141
1009,58,84,111
1010,97,104,154
1011,229,365,318
1012,85,57,339
1013,56,53,95
1014,91,515,245
1015,109,143,78
1016,64,100,197
1017,156,1414,248
1018,351,85,218
1019,148,59,75
1020,196,179,327
1021,177,242,74
1022,122,133,93
1023,112,248,167
1024,194,116,126
1025,134,128,97
1026,70,68,155
1027,104,63,156
1028,97,89,299
1029,236,161,73
1030,247,184,296
1031,237,62,4026
1032,65,75,204
1033,124,174,120
1034,68,109,74
1035,63,60,205
1036,64,211,808
1037,159,107,62
1038,131,92,118
1039,94,65,56
1040,96,258,794
1041,89,73,138
1042,145,75,133
1043,234,117,64
1044,72,98,293
1045,1423,194,138
1046,206,182,282
1047,94,139,85
1048,97,82,104
1049,201,347,69
1050,112,383,89
1051,102,60,68
1052,195,166,58
1053,119,152,228
1054,121,69,561
1055,342,519,237
1056,69,68,154
1057,57,158,78
1058,71,121,151
1059,388,200,55
1060,366,366,339
1061,340,74,107
1062,135,138,303
1063,131,76,116
1064,79,208,96
1065,491,71,134
1066,351,51,85
1067,138,291,181
1068,147,281,166
1069,193,120,96
1070,56,122,312
1071,166,271,349
1072,87,1174,183
1073,51,172,168
1074,150,154,79
1075,151,109,488
1076,84,174,391
1077,49,302,79
1078,155,179,120
1079,94,89,571
1080,51,140,75
1081,120,98,555
1082,282,105,144
1083,289,168,517
1084,490,68,241
1085,222,446,304
1086,87,126,183
1087,59,61,253
1088,458,325,109
1089,450,76,66
1090,245,238,375
1091,68,176,165
1092,112,236,693
1093,76,88,278
1094,131,259,1300
1095,161,916,58
1096,90,76,188
1097,113,136,206
1098,249,151,387
1099,120,151,144
1100,54,62,681
1101,191,310,150
1102,135,157,51
1103,90,60,208
1104,289,212,136
1105,70,85,1479
1106,54,113,246
1107,81,100,85
1108,181,66,136
1109,170,218,278
1110,585,152,137
1111,76,110,258
1112,108,272,1188
1113,184,199,249
1114,113,103,74
1115,133,80,340
1116,140,359,313
1117,264,207,398
1118,126,91,182
1119,113,195,250
1120,771,110,59
1121,134,132,105
1122,76,62,88
1123,136,73,261
1124,173,83,70
1125,95,144,93
1126,105,254,105
1127,64,221,255
1128,70,245,416
1129,418,205,141
1130,262,190,188
1131,80,315,88
1132,215,94,68
1133,155,120,174
1134,118,151,78
1135,70,252,358
1136,147,681,81
1137,150,712,98
1138,145,94,364
1139,133,170,425
1140,345,348,113
1141,277,104,68
1142,129,480,195
1143,219,72,260
1144,163,83,412
1145,4853,145,73
1146,57,189,298
1147,114,106,371
1148,119,59,104
1149,352,321,429
1150,94,149,107
1151,71,78,672
1152,252,94,76
1153,100,77,155
1154,61,76,165
1155,165,127,71
1156,78,190,98
1157,106,225,108
1158,242,124,176
1159,51,167,95
1160,112,384,128
1161,174,66,69
1162,246,73,120
1163,104,96,115
1164,120,61,69
1165,107,217,305
1166,86,357,107
1167,184,140,84
1168,120,66,162
1169,79,117,73
1170,77,84,71
1171,77,126,251
1172,88,71,63
1173,217,196,107
1174,65,153,153
1175,188,324,100
1176,73,312,63
1177,125,151,106
1178,115,107,281
1179,243,53,469
1180,57,287,73
1181,264,92,130
1182,334,255,720
1183,432,135,194
1184,80,102,157
1185,155,119,74
1186,519,140,506
1187,316,550,97
1188,55,64,87
1189,98,136,117
1190,70,184,104
1191,155,86,75
1192,122,59,181
1193,72,125,400
1194,336,164,266
1195,293,93,319
1196,136,58,193
1197,59,68,123
1198,72,146,245
1199,205,74,872
1200,358,76,177
1201,146,159,150
1202,86,291,210
1203,145,88,68
1204,110,120,85
1205,69,152,1338
1206,108,109,123
1207,133,79,1046
1208,60,91,79
1209,134,161,155
1210,75,77,154
1211,86,186,386
1212,329,587,494
1213,162,117,89
1214,151,81,490
1215,86,341,184
1216,285,107,204
1217,80,91,118
1218,255,111,58
1219,223,63,56
1220,99,100,412
1221,197,865,587
1222,93,89,99
1223,71,68,1160
1224,64,231,59
1225,159,75,158
1226,59,75,353
1227,85,189,67
1228,125,229,110
1229,93,80,517
1230,160,58,232
1231,176,83,108
1232,242,211,172
1233,229,68,473
1234,63,160,60
1235,593,105,132
1236,153,102,163
1237,126,120,226
1238,105,150,103
1239,240,73,67
1240,77,138,111
1241,162,319,95
1242,53,247,79
1243,102,81,240
1244,333,119,321
1245,192,70,225
1246,73,61,76
1247,307,177,94
1248,81,71,112
1249,85,206,218
1250,104,137,92
1251,129,211,141
1252,103,59,242
1253,89,144,116
1254,212,106,219
1255,107,578,339
1256,289,122,65
1257,90,56,187
1258,82,53,54
1259,174,68,226
1260,118,1323,163
1261,558,192,117
1262,67,88,124
1263,159,205,134
1264,529,108,292
1265,55,212,119
1266,286,206,285
1267,197,115,67
1268,230,430,146
1269,72,87,275
1270,86,182,324
1271,67,51,75
1272,175,309,208
1273,681,140,93
1274,234,59,196
1275,136,175,535
1276,77,124,252
1277,120,94,229
1278,92,209,87
1279,71,82,1501
1280,100,69,239
1281,142,60,329
1282,234,150,270
1283,52,495,115
1284,102,459,171
1285,76,752,238
1286,101,215,182
1287,211,381,204
1288,120,82,201
1289,64,84,131
1290,399,86,189
1291,137,66,826
1292,71,266,124
1293,61,362,161
1294,77,940,182
1295,54,113,80
1296,74,165,256
1297,97,197,230
1298,181,189,286
1299,121,65,118
1300,73,457,68
1301,118,124,184
1302,275,302,500
1303,62,61,591
1304,69,390,85
1305,88,357,99
1306,194,93,199
1307,220,96,194
1308,148,102,118
1309,79,122,142
1310,120,122,109
1311,71,97,408
1312,65,406,81
1313,66,85,1813
1314,78,75,93
1315,95,126,78
1316,60,95,89
1317,48,71,481
1318,1185,62,136
1319,214,835,386
1320,75,291,372
1321,234,160,183
1322,250,60,104
1323,54,527,162
1324,184,78,206
1325,163,61,232
1326,102,310,96
1327,67,264,1924
1328,82,158,303
1329,191,148,234
1330,132,74,103
1331,81,751,102
1332,411,437,233
1333,84,95,300
1334,121,230,91
1335,653,75,165
1336,313,72,81
1337,83,95,120
1338,112,498,377
1339,102,184,166
1340,50,55,139
1341,106,531,268
1342,129,568,101
1343,67,78,65
1344,57,140,409
1345,126,56,73
1346,74,321,367
1347,122,127,1319
1348,108,117,500
1349,221,250,555
1350,175,1229,299
1351,66,118,82
1352,378,53,167
1353,185,66,66
1354,69,477,192
1355,122,161,357
1356,169,75,86
1357,323,235,70
1358,194,205,86
1359,139,113,108
1360,121,67,271
1361,104,119,228
1362,229,190,538
1363,94,452,266
1364,88,106,106
1365,59,66,86
1366,57,159,187
1367,150,64,274
1368,166,83,176
1369,272,78,145
1370,111,142,98
1371,280,82,900
1372,145,140,288
1373,98,104,136
1374,91,58,248
1375,74,87,62
1376,187,125,89
1377,55,234,75
1378,61,137,107
1379,92,100,87
1380,70,581,106
1381,175,330,72
1382,135,217,329
1383,205,61,81
1384,90,74,242
1385,93,76,461
1386,85,126,145
1387,58,78,158
1388,568,139,140
1389,146,200,114
1390,103,57,90
1391,695,134,244
1392,121,129,147
1393,52,139,229
1394,90,62,96
1395,989,111,641
1396,338,80,81
1397,96,91,140
1398,59,97,117
1399,58,141,110
1400,88,83,102
1401,115,308,66
1402,54,89,94
1403,74,977,161
1404,77,303,59
1405,153,74,4060
1406,96,304,155
1407,68,108,200
1408,126,76,220
1409,100,75,90
1410,76,303,197
1411,166,112,86
1412,99,1035,243
1413,144,111,294
1414,89,92,172
1415,250,75,152
1416,137,221,165
1417,91,476,95
1418,103,53,105
1419,91,178,128
1420,93,192,82
1421,185,155,132
1422,142,211,651
1423,52,183,346
1424,116,144,75
1425,371,236,745
1426,87,157,72
1427,60,99,95
1428,417,131,309
1429,163,227,332
1430,118,82,156
1431,57,66,138
1432,92,60,80
1433,51,516,79
1434,98,432,84
1435,58,747,239
1436,535,112,363
1437,106,94,180
1438,394,220,203
1439,61,85,63
1440,50,88,56
1441,335,104,441
1442,63,127,354
1443,57,159,274
1444,82,67,143
1445,56,81,659
1446,1161,61,58
1447,193,104,1165
1448,226,155,1676
1449,65,166,189
1450,67,153,87
1451,75,123,68
1452,131,173,132
1453,217,214,56
1454,100,100,82
1455,123,97,161
1456,251,110,91
1457,72,166,97
1458,70,346,135
1459,164,96,374
1460,102,66,1009
1461,80,575,133
1462,152,56,1710
1463,89,99,322
1464,237,233,289
1465,100,109,360
1466,113,99,512
1467,66,141,70
1468,153,696,92
1469,235,212,55
1470,190,107,167
1471,359,310,746
1472,144,155,436
1473,165,73,69
1474,131,68,360
1475,205,73,126
1476,77,115,95
1477,142,59,192
1478,120,595,110
1479,713,117,341
1480,54,75,80
1481,153,146,58
1482,95,253,361
1483,77,191,184
1484,93,125,72
1485,162,195,725
1486,194,298,445
1487,101,538,77
1488,104,192,239
1489,153,75,355
1490,395,169,108
1491,73,236,60
1492,64,92,99
1493,84,69,289
1494,132,337,214
1495,204,1396,557
1496,211,768,171
1497,186,407,98
1498,76,58,387
1499,165,642,676
1500,71,170,308
1501,85,143,147
1502,199,50,80
1503,66,78,507
1504,237,224,224
1505,153,105,80
1506,62,85,85
1507,53,150,92
1508,69,297,143
1509,66,69,290
1510,86,152,108
1511,78,174,196
1512,109,120,777
1513,60,130,134
1514,145,178,518
1515,253,99,66
1516,153,60,165
1517,191,207,390
1518,168,156,152
1519,318,214,358
1520,51,235,73
1521,241,62,94
1522,250,71,115
1523,135,52,241
1524,100,70,101
1525,69,448,229
1526,67,150,206
1527,63,66,138
1528,88,189,158
1529,61,206,167
1530,58,52,351
1531,75,303,99
1532,54,132,140
1533,110,150,387
1534,240,112,90
1535,158,224,259
1536,192,170,104
1537,135,109,131
1538,60,562,56
1539,102,214,205
1540,66,205,78
1541,108,190,360
1542,114,190,110
1543,160,128,61
1544,137,100,119
1545,418,70,361
1546,287,58,135
1547,234,67,99
1548,84,236,622
1549,105,126,84
1550,211,68,120
1551,143,254,86
1552,73,80,87
1553,55,160,76
1554,104,891,219
1555,95,261,209
1556,124,74,274
1557,132,174,235
1558,99,55,990
1559,201,155,518
1560,1591,93,85
1561,58,100,145
1562,159,115,308
1563,91,117,276
1564,93,124,55
1565,124,104,63
1566,378,63,149
1567,105,224,290
1568,1342,380,226
1569,141,96,131
1570,62,483,199
1571,182,108,363
1572,147,685,86
1573,49,84,97
1574,106,329,461
1575,66,113,78
1576,244,135,67
1577,168,252,165
1578,63,82,139
1579,221,71,187
1580,79,171,742
1581,282,131,115
1582,96,106,68
1583,116,64,410
1584,197,226,125
1585,213,60,170
1586,267,297,283
1587,56,141,142
1588,165,298,136
1589,63,79,248
1590,244,68,220
1591,132,117,425
1592,288,74,196
1593,67,154,555
1594,152,94,141
1595,93,228,164
1596,107,77,132
1597,365,129,117
1598,70,170,124
1599,112,159,97
1600,220,58,200
1601,211,145,73
1602,148,129,466
1603,139,100,185
1604,192,108,111
1605,63,57,177
1606,62,84,272
1607,58,469,105
1608,107,71,199
1609,227,101,130
1610,61,103,574
1611,255,120,155
1612,265,56,309
1613,336,114,142
1614,78,219,373
1615,185,70,92
1616,72,594,144
1617,122,178,236
1618,75,207,80
1619,482,89,358
1620,67,386,88
1621,80,80,119
1622,136,159,87
1623,53,79,68
1624,150,284,158
1625,124,174,78
1626,272,999,138
1627,56,84,104
1628,157,110,98
1629,859,107,277
1630,506,84,208
1631,79,145,134
1632,271,244,65
1633,169,134,93
1634,63,77,110
1635,181,139,171
1636,57,136,251
1637,108,57,74
1638,81,253,108
1639,129,57,55
1640,82,56,201
1641,172,240,72
1642,137,259,133
1643,161,125,121
1644,99,280,148
1645,453,204,248
1646,165,135,287
1647,264,55,220
1648,173,87,77
1649,65,314,103
1650,72,59,180
1651,53,118,119
1652,60,386,260
1653,162,523,404
1654,72,73,106
1655,139,194,184
