,48,49,50
296,8,5,5
297,4,6,5
298,4,8,7
299,5,5,5
300,4,5,5
301,3,6,7
302,7,5,5
303,5,5,8
304,4,5,6
305,6,5,5
306,6,5,5
307,7,5,5
308,4,5,7
309,5,8,4
310,3,4,6
311,4,5,4
312,6,4,4
313,5,5,5
314,5,5,8
315,4,4,6
316,6,7,7
317,4,6,7
318,5,3,6
319,5,5,4
320,4,5,5
321,6,4,6
322,4,5,6
323,5,20,4
324,8,5,4
325,3,5,6
326,5,6,7
327,5,5,6
328,4,5,5
329,6,4,5
330,4,4,5
331,7,7,6
332,5,6,9
333,7,6,5
334,4,4,5
335,5,6,7
336,6,4,7
337,7,7,5
338,4,5,10
339,4,6,5
340,3,5,5
341,4,5,4
342,4,4,6
343,8,6,5
344,4,4,5
345,4,5,6
346,5,4,4
347,5,6,6
348,5,5,6
349,4,6,8
350,6,5,4
351,4,5,5
352,4,6,4
353,5,4,6
354,4,4,4
355,3,5,7
356,4,6,6
357,4,4,5
358,4,5,6
359,4,5,4
360,6,4,4
361,4,8,5
362,6,4,6
363,6,5,5
364,4,4,8
365,4,5,5
366,4,5,6
367,4,5,13
368,5,5,7
369,4,6,7
370,6,5,6
371,4,5,5
372,5,7,5
373,4,8,5
374,4,5,7
375,4,6,4
376,4,4,5
377,8,4,6
378,7,4,8
379,6,4,5
380,4,4,5
381,7,5,4
382,4,4,5
383,4,7,5
384,6,6,4
385,5,5,5
386,5,5,5
387,4,5,4
388,4,4,5
389,5,4,6
390,5,4,8
391,3,4,5
392,4,7,5
393,4,6,5
394,7,4,6
395,7,4,5
396,5,6,7
397,4,6,4
398,6,4,7
399,4,6,5
400,4,4,6
401,7,5,9
402,5,5,5
403,4,5,5
404,5,4,5
405,5,6,8
406,5,6,10
407,4,4,5
408,4,6,5
409,5,5,5
410,6,6,6
411,6,4,4
412,4,4,4
413,3,5,5
414,7,5,8
415,5,5,5
416,6,4,5
417,4,8,5
418,6,4,5
419,4,4,4
420,4,7,7
421,4,4,6
422,4,6,5
423,5,5,6
424,6,4,4
425,4,4,6
426,4,7,5
427,4,6,6
428,4,2226,4
429,4,7,4
430,4,5,6
431,3,6,5
432,3,5,6
433,6,6,5
434,4,7,6
435,5,4,6
436,4,6,9
437,4,4,5
438,7,4,6
439,4,3,5
440,4,5,5
441,4,4,5
442,4,6,5
443,5,7,4
444,6,4,6
445,4,6,10
446,4,5,5
447,5,5,5
448,6,5,5
449,5,5,5
450,5,4,6
451,5,4,6
452,6,9,4
453,6,6,5
454,5,5,5
455,4,4,5
456,5,6,6
457,5,6,6
458,5,5,5
459,4,4,7
460,4,5,5
461,5,4,5
462,4,6,5
463,5,5,5
464,5,5,4
465,5,6,7
466,6,6,6
467,5,7,7
468,6,5,4
469,8,5,6
470,10,5,6
471,3,5,5
472,5,7,6
473,4,5,8
474,5,4,8
475,3,5,9
476,4,5,8
477,5,5,6
478,10,5,6
479,4,7,6
480,5,4,6
481,5,6,5
482,5,5,8
483,5,5,5
484,5,6,8
485,4,5,6
486,5,4,4
487,5,4,6
488,4,6,7
489,4,5,5
490,5,6,4
491,5,4,5
492,5,4,5
493,6,9,6
494,6,7,6
495,4,5,5
496,5,3,5
497,4,3,4
498,5,4,6
499,4,8,6
500,5,5,6
501,4,5,5
502,4,4,6
503,4,5,4
504,6,5,6
505,5,4,8
506,5,4,6
507,4,3,6
508,4,6,7
509,4,4,6
510,5,5,4
511,4,4,7
512,4,5,7
513,5,6,7
514,4,5,4
515,5,5,4
516,5,5,5
517,4,6,6
518,5,6,6
519,5,6,7
520,5,4,6
521,4,5,4
522,6,3,5
523,4,5,8
524,5,5,5
525,4,5,5
526,4,5,5
527,4,4,6
528,4,4,7
529,4,5,6
530,4,4,5
531,4,5,8
532,5,4,5
533,4,5,5
534,5,4,7
535,6,4,6
536,5,5,4
537,6,5,5
538,5,5,5
539,3,6,5
540,5,5,5
541,5,5,5
542,4,6,5
543,6,6,5
544,5,5,10
545,3,6,11
546,5,5,9
547,5,4,5
548,5,5,8
549,7,6,4
550,4,5,5
551,5,5,4
552,4,5,8
553,4,4,7
554,4,6,7
555,5,6,5
556,4,4,6
557,4,4,5
558,6,5,5
559,3,4,6
560,5,5,5
561,5,6,8
562,3,5,6
563,4,4,6
564,5,4,6
565,4,8,4
566,4,5,5
567,9,4,5
568,6,5,5
569,5,5,6
570,5,6,6
571,5,4,5
572,5,5,4
573,4,5,5
574,4,4,6
575,4,4,6
576,5,6,5
577,4,8,4
578,5,724,4
579,4,5,6
580,7,5,6
581,9,6,5
582,5,5,5
583,3,6,5
584,4,5,9
585,4,6,5
586,5,3,10
587,4,4,6
588,4,4,5
589,4,4,5
590,7,9,4
591,4,6,5
592,6,6,5
593,6,6,6
594,5,4,5
595,5,5,5
596,6,4,9
597,6,9,6
598,4,3,7
599,4,5,6
600,4,7,6
601,5,5,5
602,5,4,4
603,4,5,7
604,4,5,5
605,3,6,7
606,6,5,7
607,4,5,6
608,4,6,7
609,5,6,6
610,4,5,6
611,5,5,4
612,5,8,5
613,5,5,5
614,4,5,7
615,5,8,5
616,5,4,5
617,4,4,8
618,4,4,5
619,5,6,5
620,5,5,4
621,3,4,8
622,5,4,6
623,5,4,11
624,4,3,5
625,3,4,5
626,7,6,5
627,4,5,5
628,5,4,4
629,4,5,5
630,5,8,5
631,5,6,5
632,5,4,4
633,4,5,6
634,6,5,5
635,6,5,6
636,4,5,5
637,4,4,5
638,5,5,4
639,4,4,6
640,3,5,6
641,6,4,5
642,5,6,6
643,3,5,5
644,6,5,4
645,3,4,6
646,6,4,5
647,6,5,5
648,5,6,6
649,5,5,6
650,3,7,6
651,4,5,5
652,6,5,6
653,5,4,4
654,4,4,5
655,4,4,4
656,5,4,7
657,7,6,5
658,5,4,6
659,5,4,4
660,5,5,4
661,4,4,7
662,4,6,6
663,5,11,8
664,6,5,6
665,4,4,4
666,6,6,7
667,5,4,5
668,4,6,5
669,4,4,6
670,5,4,5
671,4,6,10
672,4,4,5
673,6,5,15
674,5,4,5
675,3,5,5
676,4,4,6
677,5,4,6
678,4,5,5
679,5,5,7
680,6,6,5
681,5,4,4
682,3,5,5
683,6,4,5
684,5,5,5
685,3,5,4
686,8,6,4
687,4,4,6
688,4,5,4
689,5,7,5
690,4,7,8
691,7,5,6
692,5,4,5
693,5,5,7
694,5,7,4
695,4,6,5
696,5,3,6
697,4,5,5
698,4,4,7
699,6,5,7
700,5,4,6
701,6,10,5
702,6,6,7
703,4,4,5
704,4,5,5
705,5,5,7
706,5,6,6
707,4,5,7
708,4,4,6
709,6,5,7
710,4,6,5
711,5,4,5
712,5,5,4
713,5,5,6
714,4,4,5
715,5,4,6
716,4,5,5
717,4,5,5
718,4,6,5
719,4,5,5
720,4,6,4
721,4,5,6
722,7,4,7
723,4,4,6
724,5,7,4
725,6,4,6
726,6,5,5
727,4,5,4
728,5,4,7
729,5,5,5
730,5,5,6
731,3,8,6
732,5,5,5
733,4,5,8
734,4,5,6
735,3,4,9
736,4,7,8
737,6,4,8
738,5,6,7
739,4,5,5
740,5,6,7
741,6,4,5
742,7,7,6
743,5,6,7
744,3,4,6
745,4,5,4
746,4,7,5
747,6,5,5
748,5,5,4
749,5,5,7
750,6,4,5
751,6,4,5
752,6,6,5
753,5,6,4
754,5,5,7
755,4,4,6
756,4,5,7
757,5,4,8
758,5,4,5
759,4,5,6
760,4,5,6
761,7,5,6
762,5,6,5
763,4,4,6
764,4,5,6
765,6,5,6
766,5,4,5
767,5,7,7
768,4,6,5
769,4,6,4
770,4,5,8
771,5,4,5
772,4,5,5
773,4,7,3
774,5,5,5
775,4,4,6
776,4,9,5
777,6,5,6
778,5,4,4
779,6,5,5
780,4,6,6
781,6,8,6
782,3,5,5
783,7,6,6
784,5,4,4
785,4,4,5
786,4,5,6
787,5,5,7
788,5,5,5
789,6,5,5
790,4,4,4
791,5,8,8
792,4,5,6
793,5,5,4
794,4,5,4
795,7,5,4
796,7,3,6
797,4,7,6
798,6,5,6
799,3,6,6
800,5,6,5
801,4,5,6
802,4,4,4
803,4,6,4
804,4,7,5
805,5,4,6
806,3,6,5
807,5,5,5
808,4,6,5
809,4,5,7
810,5,4,4
811,5,5,4
812,4,7,7
813,5,5,7
814,5,5,6
815,5,4,4
816,4,5,4
817,6,5,5
818,5,5,5
819,5,6,7
820,6,5,5
821,5,5,6
822,4,5,6
823,4,5,8
824,4,5,6
825,4,5,5
826,4,5,5
827,6,5,5
828,4,6,5
829,4,5,5
830,4,6,4
831,5,5,4
832,5,9,5
833,5,4,7
834,5,4,8
835,5,5,5
836,5,6,6
837,6,5,5
838,5,4,5
839,5,5,7
840,5,7,5
841,5,5,6
842,4,4,4
843,4,6,4
844,3,6,5
845,6,4,6
846,5,4,4
847,7,5,4
848,4,5,5
849,4,6,6
850,6,5,6
851,4,5,5
852,4,5,6
853,4,4,5
854,4,4,5
855,4,6,4
856,5,5,5
857,5,4,8
858,4,7,5
859,4,5,4
860,4,4,5
861,5,4,4
862,3,6,5
863,5,5,5
864,4,4,5
865,4,8,5
866,4,6,5
867,4,5,953
868,6,5,8
869,5,4,5
870,4,5,8
871,4,6,6
872,4,4,7
873,6,5,5
874,6,5,6
875,5,4,6
876,5,6,6
877,5,4,5
878,5,4,4
879,6,6,6
880,4,7,5
881,5,4,4
882,4,4,5
883,3,4,5
884,4,5,6
885,5,5,4
886,4,7,5
887,4,5,6
888,5,5,6
889,5,5,5
890,5,4,6
891,4,5,5
892,4,4,5
893,4,4,8
894,5,4,6
895,5,5,5
896,4,7,6
897,5,7,6
898,4,6,13
899,5,6,5
900,4,4,4
901,7,6,4
902,4,4,4
903,3,5,6
904,4,9,4
905,4,5,5
906,4,4,6
907,4,4,5
908,6,4,5
909,5,9,10
910,4,4,5
911,5,5,6
912,8,7,6
913,7,7,6
914,5,4,6
915,4,5,7
916,5,6,5
917,4,7,4
918,4,4,5
919,5,6,9
920,6,5,5
921,7,4,4
922,6,6,5
923,4,7,7
924,4,5,6
925,5,6,7
926,4,6,7
927,5,5,4
928,4,5,4
929,5,5,6
930,10,5,5
931,3,6,6
932,4,8,5
933,4,5,6
934,4,5,7
935,4,6,4
936,5,5,5
937,5,5,9
938,5,5,7
939,5,5,5
940,4,5,5
941,4,4,5
942,5,4,5
943,4,3,5
944,5,5,6
945,5,7,4
946,4,5,4
947,5,4,5
948,6,5,5
949,3,4,4
950,4,5,6
951,5,5,6
952,4,5,5
953,4,3,5
954,4,4,5
955,4,4,7
956,5,5,5
957,5,9,8
958,5,5,6
959,5,4,6
960,5,6,5
961,5,6,5
962,4,5,8
963,5,4,5
964,4,6,7
965,5,4,6
966,5,4,5
967,4,4,4
968,5,4,4
969,6,4,5
970,5,5,6
971,4,5,6
972,4,4,7
973,7,4,5
974,5,4,5
975,4,5,4
976,4,6,4
977,6,4,5
978,7,4,4
979,7,5,5
980,3,6,6
981,5,4,6
982,4,6,6
983,5,5,5
984,5,5,5
985,4,7,5
986,4,5,5
987,5,5,5
988,4,4,5
989,4,6,4
990,4,6,6
991,5,5,6
992,5,6,4
993,6,4,5
994,5,5,6
995,4,4,6
996,4,5,5
997,4,6,5
998,4,7,6
999,5,5,7
1000,5,5,6
1001,8,5,5
1002,5,6,4
1003,5,5,7
1004,5,4,5
1005,5,6,7
1006,4,5,5
1007,4,6,8
1008,7,6,5
1009,5,5,4
1010,4,4,4
1011,3,6,4
1012,5,4,4
1013,5,4,6
1014,4,6,7
1015,6,4,6
1016,5,7,4
1017,5,8,5
1018,4,5,7
1019,5,5,5
1020,4,6,5
1021,3,4,4
1022,4,5,4
1023,5,5,5
1024,3,4,4
1025,4,4,5
1026,4,5,4
1027,4,5,5
1028,6,5,5
1029,6,4,5
1030,5,8,4
1031,4,4,6
1032,4,5,5
1033,4,4,6
1034,6,5,5
1035,7,5,5
1036,4,5,5
1037,4,5,7
1038,4,5,6
1039,5,5,7
1040,4,4,4
1041,4,5,4
1042,4,5,7
1043,4,4,5
1044,4,5,6
1045,7,5,5
1046,5,5,5
1047,5,6,4
1048,5,5,5
1049,4,5,6
1050,4,6,4
1051,4,4,5
1052,6,5,4
1053,5,5,5
1054,5,6,6
1055,5,5,4
1056,4,5,7
1057,4,5,5
1058,5,4,5
1059,6,6,5
1060,5,5,5
1061,6,5,6
1062,3,5,7
1063,4,6,6
1064,5,5,5
1065,4,4,5
1066,7,4,5
1067,4,5,8
1068,4,4,4
1069,4,5,5
1070,5,4,5
1071,4,8,7
1072,4,5,5
1073,4,4,7
1074,5,4,6
1075,4,7,7
1076,5,4,5
1077,4,6,5
1078,5,5,5
1079,3,6,6
1080,4,5,6
1081,7,5,7
1082,5,4,5
1083,6,4,6
1084,5,4,6
1085,4,5,5
1086,4,6,5
1087,5,4,7
1088,4,5,5
1089,4,4,5
1090,6,5,6
1091,6,5,5
1092,4,6,6
1093,5,7,5
1094,4,5,6
1095,4,4,5
1096,5,6,6
1097,7,4,5
1098,4,4,5
1099,6,5,8
1100,3,5,6
1101,5,5,5
1102,5,4,5
1103,5,4,5
1104,5,5,6
1105,4,5,18
1106,5,4,6
1107,4,4,5
1108,5,4,5
1109,4,8,7
1110,4,3,6
1111,5,7,4
1112,4,6,7
1113,4,4,6
1114,4,5,4
1115,5,7,9
1116,6,5,5
1117,5,5,6
1118,5,4,6
1119,7,5,5
1120,5,4,5
1121,4,5,5
1122,5,6,6
1123,4,6,5
1124,4,5,5
1125,4,7,7
1126,5,4,10
1127,4,4,5
1128,4,6,6
1129,5,5,7
1130,4,5,5
1131,4,5,5
1132,4,6,7
1133,6,4,4
1134,4,5,4
1135,5,5,5
1136,5,5,4
1137,3,6,7
1138,5,4,5
1139,7,6,4
1140,7,5,8
1141,5,4,6
1142,4,5,6
1143,5,5,5
1144,4,4,6
1145,5,5,4
1146,5,5,5
1147,6,4,6
1148,5,4,5
1149,5,6,6
1150,4,4,6
1151,5,5,5
1152,6,5,7
1153,7,5,5
1154,4,4,6
1155,5,5,5
1156,4,7,6
1157,5,5,5
1158,4,4,5
1159,5,3,5
1160,5,6,10
1161,4,5,5
1162,5,5,7
1163,5,5,6
1164,4,4,5
1165,4,7,5
1166,7,4,5
1167,6,5,4
1168,5,4,6
1169,6,4,5
1170,4,6,6
1171,6,4,5
1172,4,6,4
1173,5,4,5
1174,4,4,9
1175,5,5,8
1176,6,3,4
1177,6,6,8
1178,4,4,5
1179,7,5,5
1180,5,7,4
1181,5,5,6
1182,4,4,5
1183,6,5,7
1184,3,5,5
1185,4,3,4
1186,3,6,5
1187,4,5,6
1188,4,5,5
1189,4,5,5
1190,4,5,6
1191,5,5,5
1192,4,5,7
1193,3,5,4
1194,4,5,4
1195,4,5,9
1196,5,5,5
1197,5,5,5
1198,5,4,6
1199,4,4,4
1200,7,6,5
1201,5,4,6
1202,4,5,4
1203,4,4,5
1204,6,6,6
1205,5,5,4
1206,4,6,6
1207,7,4,7
1208,5,6,5
1209,5,7,5
1210,4,4,5
1211,4,5,6
1212,4,4,5
1213,5,5,5
1214,6,4,5
1215,4,6,5
1216,5,4,7
1217,4,6,5
1218,5,5,5
1219,5,6,6
1220,4,6,7
1221,4,5,9
1222,5,4,7
1223,5,7,5
1224,5,4,4
1225,4,5,7
1226,5,4,6
1227,6,6,4
1228,4,6,6
1229,5,6,6
1230,5,7,6
1231,4,4,5
1232,5,6,6
1233,5,5,5
1234,5,5,4
1235,5,4,5
1236,4,5,6
1237,4,5,7
1238,6,5,4
1239,6,4,4
1240,5,5,8
1241,4,5,5
1242,4,5,5
1243,5,6,5
1244,4,4,8
1245,4,6,5
1246,3,5,5
1247,4,5,5
1248,5,5,6
1249,6,5,6
1250,9,4,5
1251,4,5,4
1252,5,4,5
1253,4,5,5
1254,5,5,6
1255,4,6,4
1256,5,5,5
1257,5,4,6
1258,4,6,4
1259,5,5,7
1260,4,5,5
1261,4,5,6
1262,5,7,6
1263,3,5,6
1264,7,6,5
1265,4,5,5
1266,5,5,8
1267,5,4,6
1268,5,5,5
1269,4,4,7
1270,4,6,7
1271,4,5,6
1272,5,4,6
1273,4,6,7
1274,7,5,7
1275,4,7,7
1276,5,5,6
1277,4,5,6
1278,5,4,4
1279,4,6,5
1280,5,4,5
1281,6,3,6
1282,4,6,5
1283,6,6,6
1284,6,5,5
1285,4,6,5
1286,4,5,4
1287,4,5,8
1288,4,4,5
1289,4,5,4
1290,5,5,6
1291,4,4,6
1292,4,4,4
1293,4,4,6
1294,6,6,5
1295,4,4,6
1296,6,5,6
1297,5,5,10
1298,5,6,6
1299,4,5,5
1300,4,5,4
1301,4,5,5
1302,4,5,4
1303,4,8,6
1304,4,7,7
1305,4,5,7
1306,5,3,5
1307,5,5,5
1308,4,4,5
1309,6,6,5
1310,4,4,4
1311,4,5,5
1312,4,6,7
1313,4,5,9
1314,4,5,6
1315,4,5,6
1316,5,5,5
1317,5,5,4
1318,6,7,7
1319,4,7,7
1320,5,5,4
1321,5,4,4
1322,8,5,8
1323,4,7,7
1324,3,5,5
1325,6,5,5
1326,5,6,6
1327,5,17,6
1328,6,5,5
1329,5,4,5
1330,4,6,8
1331,4,8,4
1332,4,5,5
1333,4,5,5
1334,5,7,5
1335,5,4,6
1336,5,6,5
1337,7,6,5
1338,4,4,3
1339,5,5,6
1340,4,5,7
1341,6,6,7
1342,5,6,5
1343,4,5,4
1344,5,5,7
1345,6,5,9
1346,6,5,5
1347,5,6,5
1348,7,7,6
1349,6,5,6
1350,5,6,5
1351,4,4,4
1352,4,4,5
1353,5,5,8
1354,3,7,6
1355,5,6,7
1356,6,5,5
1357,4,5,5
1358,6,5,4
1359,4,6,4
1360,6,6,7
1361,7,6,9
1362,4,5,5
1363,5,5,5
1364,6,5,4
1365,5,7,5
1366,6,5,4
1367,6,4,6
1368,4,5,8
1369,6,4,8
1370,4,6,5
1371,4,6,8
1372,4,5,6
1373,5,4,5
1374,5,4,5
1375,3,3,5
1376,5,4,6
1377,5,4,4
1378,4,5,7
1379,4,5,4
1380,4,5,6
1381,5,9,4
1382,4,7,5
1383,6,6,5
1384,5,4,8
1385,5,4,6
1386,6,5,7
1387,5,5,9
1388,6,5,5
1389,5,7,6
1390,3,4,5
1391,5,5,10
1392,4,5,5
1393,4,4,4
1394,6,4,5
1395,5,5,6
1396,4,5,4
1397,3,4,6
1398,5,6,8
1399,4,6,5
1400,4,4,6
1401,5,5,4
1402,4,5,6
1403,6,6,5
1404,4,5,6
1405,10,5,6
1406,4,6,6
1407,4,4,5
1408,6,5,5
1409,3,5,4
1410,3,6,7
1411,4,6,5
1412,5,5,5
1413,4,5,8
1414,3,5,5
1415,5,4,5
1416,4,6,6
1417,4,5,4
1418,5,4,4
1419,5,5,5
1420,5,6,8
1421,5,5,9
1422,4,4,7
1423,5,7,5
1424,5,6,6
1425,6,5,4
1426,3,6,6
1427,5,7,4
1428,8,7,7
1429,5,11,4
1430,4,6,7
1431,4,6,5
1432,4,6,5
1433,4,5,5
1434,5,7,5
1435,4,5,6
1436,4,5,4
1437,5,4,5
1438,5,5,5
1439,4,7,4
1440,4,5,7
1441,6,5,5
1442,3,5,6
1443,4,5,6
1444,4,5,6
1445,4,4,6
1446,4,4,4
1447,6,6,7
1448,5,5,6
1449,4,4,5
1450,5,4,5
1451,4,5,4
1452,4,5,6
1453,6,5,5
1454,6,5,5
1455,4,4,7
1456,5,4,4
1457,4,6,5
1458,4,4,5
1459,5,4,6
1460,4,5,5
1461,4,4,6
1462,4,4,8
1463,6,5,5
1464,2310,4,5
1465,4,5,5
1466,5,4,5
1467,4,5,5
1468,5,5,5
1469,5,5,5
1470,5,4,4
1471,6,5,7
1472,5,4,6
1473,4,4,5
1474,4,4,5
1475,4,5,5
1476,5,4,4
1477,4,4,4
1478,4,6,5
1479,5,4,6
1480,3,4,7
1481,6,5,5
1482,3,4,9
1483,4,6,5
1484,4,5,5
1485,4,5,5
1486,4,5,5
1487,4,6,7
1488,5,6,6
1489,4,6,4
1490,4,4,4
1491,4,5,4
1492,4,5,7
1493,4,4,5
1494,6,6,5
1495,4,4,7
1496,6,4,4
1497,4,6,6
1498,4,5,6
1499,4,5,6
1500,5,4,5
1501,5,7,4
1502,4,5,5
1503,3,5,11
1504,6,5,7
1505,4,7,4
1506,6,6,6
1507,5,4,4
1508,4,7,6
1509,6,4,7
1510,4,4,5
1511,5,5,6
1512,5,5,9
1513,4,5,5
1514,4,6,5
1515,5,6,4
1516,5,5,7
1517,4,6,4
1518,5,5,7
1519,5,4,7
1520,5,5,6
1521,4,6,4
1522,9,5,5
1523,6,4,6
1524,4,5,6
1525,6,4,5
1526,4,5,6
1527,4,6,5
1528,3,7,5
1529,5,4,10
1530,4,4,5
1531,4,5,5
1532,5,4,9
1533,5,5,5
1534,4,6,5
1535,4,5,5
1536,9,6,5
1537,9,4,6
1538,5,5,4
1539,6,4,5
1540,5,5,4
1541,4,4,6
1542,6,5,5
1543,4,4,5
1544,4,6,5
1545,5,5,4
1546,5,4,9
1547,5,4,4
1548,4,5,6
1549,5,7,4
1550,4,5,8
1551,5,5,5
1552,5,5,4
1553,5,9,4
1554,5,6,6
1555,4,5,5
1556,5,4,4
1557,5,5,5
1558,5,5,7
1559,4,4,9
1560,7,5,5
1561,5,3,5
1562,4,6,7
1563,4,6,6
1564,4,5,5
1565,4,8,7
1566,4,6,6
1567,6,4,9
1568,5,5,4
1569,4,5,5
1570,5,5,5
1571,5,4,5
1572,4,6,5
1573,6,4,6
1574,4,6,4
1575,5,5,4
1576,4,5,4
1577,3,4,6
1578,4,6,6
1579,5,5,5
1580,4,6,4
1581,5,4,6
1582,4,5,6
1583,4,5,5
1584,4,5,4
1585,6,6,5
1586,6,4,4
1587,4,5,4
1588,4,6,7
1589,3,7,4
1590,5,6,8
1591,5,4,8
1592,5,4,5
1593,4,6,7
1594,5,4,4
1595,4,4,6
1596,4,5,4
1597,4,5,6
1598,5,6,5
1599,6,4,6
1600,5,4,4
1601,5,6,5
1602,5,4,6
1603,6,5,7
1604,5,5,8
1605,4,4,6
1606,4,4,4
1607,6,5,5
1608,5,4,7
1609,4,4,8
1610,4,3,8
1611,5,6,5
1612,6,4,5
1613,4,6,6
1614,4,5,5
1615,6,4,6
1616,5,4,5
1617,4,5,5
1618,5,6,4
1619,5,5,4
1620,4,4,9
1621,5,5,6
1622,3,5,5
1623,5,5,5
1624,7,4,6
1625,4,4,6
1626,4,5,6
1627,4,4,5
1628,4,5,4
1629,5,4,6
1630,7,6,5
1631,6,4,8
1632,7,5,4
1633,4,6,7
1634,4,6,5
1635,4,5,6
1636,6,4,6
1637,4,6,7
1638,4,4,5
1639,5,8,6
1640,6,4,7
1641,5,4,5
1642,5,5,7
1643,6,5,8
1644,5,5,5
1645,4,6,5
1646,4,6,5
1647,7,6,8
1648,5,7,6
1649,7,7,5
1650,6,7,7
1651,5,5,5
1652,4,6,6
1653,5,5,5
1654,4,5,5
1655,6,5,5
1656,3,5,6
1657,5,5,4
1658,5,5,9
1659,4,9,5
1660,5,4,4
1661,4,4,7
1662,4,4,5
1663,4,8,6
